RUN,GRID,NWUMPUS,NPITS,NGOLD,ENV,OUTCOME,REASON,SUICIDEFLAG
2885,6x6,1,16,2,Static,WON,-,False
2886,7x7,1,16,2,Static,LOST,PIT,True
2887,8x8,1,16,2,Static,WON,-,False
2888,9x9,1,16,2,Static,WON,-,False
2889,10x10,1,16,2,Static,WON,-,False
2890,11x11,1,16,2,Static,LOST,PIT,True
2891,12x12,1,16,2,Static,WON,-,False
2892,13x13,1,16,2,Static,WON,-,False
2893,14x14,1,16,2,Static,WON,-,False
2894,15x15,1,16,2,Static,WON,-,False
2895,16x16,1,16,2,Static,WON,-,False
2896,17x17,1,16,2,Static,LOST,PIT,False
2897,18x18,1,16,2,Static,WON,-,False
2898,19x19,1,16,2,Static,WON,-,False
2899,6x6,2,16,2,Static,LOST,PIT,True
2900,7x7,2,16,2,Static,LOST,PIT,True
2901,8x8,2,16,2,Static,WON,-,False
2902,9x9,2,16,2,Static,WON,-,False
2903,10x10,2,16,2,Static,LOST,PIT,True
2904,11x11,2,16,2,Static,WON,-,False
2905,12x12,2,16,2,Static,WON,-,False
2906,13x13,2,16,2,Static,WON,-,False
2907,14x14,2,16,2,Static,LOST,PIT,False
2908,15x15,2,16,2,Static,WON,-,False
2909,16x16,2,16,2,Static,WON,-,False
2910,17x17,2,16,2,Static,LOST,PIT,False
2911,18x18,2,16,2,Static,WON,-,False
2912,19x19,2,16,2,Static,WON,-,False
2913,6x6,2,16,2,Static,LOST,PIT,True
2914,7x7,2,16,2,Static,LOST,WUMPUS,True
2915,8x8,2,16,2,Static,WON,-,False
2916,9x9,2,16,2,Static,LOST,PIT,False
2917,10x10,2,16,2,Static,LOST,PIT,False
2918,11x11,2,16,2,Static,WON,-,False
2919,12x12,2,16,2,Static,WON,-,False
2920,13x13,2,16,2,Static,WON,-,False
2921,14x14,2,16,2,Static,WON,-,False
2922,15x15,2,16,2,Static,WON,-,False
2923,16x16,2,16,2,Static,WON,-,False
2924,17x17,2,16,2,Static,WON,-,False
2925,18x18,2,16,2,Static,WON,-,False
2926,19x19,2,16,2,Static,WON,-,False
2927,6x6,2,16,2,Static,LOST,PIT,True
2928,7x7,2,16,2,Static,LOST,PIT,False
2929,8x8,2,16,2,Static,LOST,PIT,True
2930,9x9,2,16,2,Static,LOST,PIT,False
2931,10x10,2,16,2,Static,LOST,PIT,False
2932,11x11,2,16,2,Static,LOST,WUMPUS,False
2933,12x12,2,16,2,Static,LOST,PIT,False
2934,13x13,2,16,2,Static,WON,-,False
2935,14x14,2,16,2,Static,LOST,PIT,False
2936,15x15,2,16,2,Static,WON,-,False
2937,16x16,2,16,2,Static,WON,-,False
2938,17x17,2,16,2,Static,WON,-,False
2939,18x18,2,16,2,Static,LOST,PIT,False
2940,19x19,2,16,2,Static,WON,-,False
2941,6x6,1,17,2,Static,LOST,PIT,True
2942,7x7,1,17,2,Static,WON,-,False
2943,8x8,1,17,2,Static,LOST,PIT,True
2944,9x9,1,17,2,Static,WON,-,False
2945,10x10,1,17,2,Static,WON,-,False
2946,11x11,1,17,2,Static,WON,-,False
2947,12x12,1,17,2,Static,WON,-,False
2948,13x13,1,17,2,Static,WON,-,False
2949,14x14,1,17,2,Static,WON,-,False
2950,15x15,1,17,2,Static,WON,-,False
2951,16x16,1,17,2,Static,WON,-,False
2952,17x17,1,17,2,Static,WON,-,False
2953,18x18,1,17,2,Static,WON,-,False
2954,19x19,1,17,2,Static,LOST,PIT,False
2955,6x6,1,17,2,Static,LOST,PIT,True
2956,7x7,1,17,2,Static,LOST,PIT,True
2957,8x8,1,17,2,Static,WON,-,False
2958,9x9,1,17,2,Static,LOST,PIT,False
2959,10x10,1,17,2,Static,WON,-,False
2960,11x11,1,17,2,Static,WON,-,False
2961,12x12,1,17,2,Static,WON,-,False
2962,13x13,1,17,2,Static,WON,-,False
2963,14x14,1,17,2,Static,WON,-,False
2964,15x15,1,17,2,Static,WON,-,False
2965,16x16,1,17,2,Static,LOST,PIT,False
2966,17x17,1,17,2,Static,LOST,PIT,False
2967,18x18,1,17,2,Static,WON,-,False
2968,19x19,1,17,2,Static,WON,-,False
2969,6x6,1,17,2,Static,WON,-,False
2970,7x7,1,17,2,Static,LOST,PIT,True
2971,8x8,1,17,2,Static,WON,-,False
2972,9x9,1,17,2,Static,WON,-,False
2973,10x10,1,17,2,Static,WON,-,False
2974,11x11,1,17,2,Static,WON,-,False
2975,12x12,1,17,2,Static,WON,-,False
2976,13x13,1,17,2,Static,WON,-,False
2977,14x14,1,17,2,Static,WON,-,False
2978,15x15,1,17,2,Static,WON,-,False
2979,16x16,1,17,2,Static,WON,-,False
2980,17x17,1,17,2,Static,WON,-,False
2981,18x18,1,17,2,Static,WON,-,False
2982,19x19,1,17,2,Static,WON,-,False
2983,6x6,2,17,2,Static,LOST,PIT,True
2984,7x7,2,17,2,Static,LOST,PIT,True
2985,8x8,2,17,2,Static,WON,-,False
2986,9x9,2,17,2,Static,LOST,PIT,False
2987,10x10,2,17,2,Static,LOST,PIT,False
2988,11x11,2,17,2,Static,WON,-,False
2989,12x12,2,17,2,Static,WON,-,False
2990,13x13,2,17,2,Static,WON,-,False
2991,14x14,2,17,2,Static,LOST,PIT,False
2992,15x15,2,17,2,Static,WON,-,False
2993,16x16,2,17,2,Static,WON,-,False
2994,17x17,2,17,2,Static,LOST,PIT,False
2995,18x18,2,17,2,Static,LOST,PIT,False
2996,19x19,2,17,2,Static,WON,-,False
2997,6x6,2,17,2,Static,LOST,PIT,True
2998,7x7,2,17,2,Static,LOST,PIT,True
2999,8x8,2,17,2,Static,WON,-,False
3000,9x9,2,17,2,Static,LOST,PIT,False
3001,10x10,2,17,2,Static,WON,-,False
3002,11x11,2,17,2,Static,WON,-,False
3003,12x12,2,17,2,Static,LOST,PIT,False
3004,13x13,2,17,2,Static,WON,-,False
3005,14x14,2,17,2,Static,WON,-,False
3006,15x15,2,17,2,Static,WON,-,False
3007,16x16,2,17,2,Static,WON,-,False
3008,17x17,2,17,2,Static,WON,-,False
3009,18x18,2,17,2,Static,LOST,PIT,False
3010,19x19,2,17,2,Static,WON,-,False
3011,6x6,2,17,2,Static,LOST,PIT,False
3012,7x7,2,17,2,Static,LOST,WUMPUS,True
3013,8x8,2,17,2,Static,WON,-,False
3014,9x9,2,17,2,Static,WON,-,False
3015,10x10,2,17,2,Static,WON,-,False
3016,11x11,2,17,2,Static,LOST,PIT,False
3017,12x12,2,17,2,Static,WON,-,False
3018,13x13,2,17,2,Static,WON,-,False
3019,14x14,2,17,2,Static,LOST,PIT,False
3020,15x15,2,17,2,Static,WON,-,False
3021,16x16,2,17,2,Static,LOST,PIT,False
3022,17x17,2,17,2,Static,LOST,PIT,False
3023,18x18,2,17,2,Static,WON,-,False
3024,19x19,2,17,2,Static,WON,-,False
3025,6x6,1,18,2,Static,LOST,PIT,True
3026,7x7,1,18,2,Static,WON,-,False
3027,8x8,1,18,2,Static,LOST,PIT,False
3028,9x9,1,18,2,Static,WON,-,False
3029,10x10,1,18,2,Static,LOST,PIT,False
3030,11x11,1,18,2,Static,WON,-,False
3031,12x12,1,18,2,Static,WON,-,False
3032,13x13,1,18,2,Static,LOST,PIT,False
3033,14x14,1,18,2,Static,WON,-,False
3034,15x15,1,18,2,Static,WON,-,False
3035,16x16,1,18,2,Static,LOST,PIT,False
3036,17x17,1,18,2,Static,WON,-,False
3037,18x18,1,18,2,Static,WON,-,False
3038,19x19,1,18,2,Static,LOST,WUMPUS,False
3039,6x6,1,18,2,Static,LOST,PIT,True
3040,7x7,1,18,2,Static,LOST,PIT,False
3041,8x8,1,18,2,Static,LOST,PIT,True
3042,9x9,1,18,2,Static,WON,-,False
3043,10x10,1,18,2,Static,WON,-,False
3044,11x11,1,18,2,Static,WON,-,False
3045,12x12,1,18,2,Static,LOST,WUMPUS,False
3046,13x13,1,18,2,Static,WON,-,False
3047,14x14,1,18,2,Static,WON,-,False
3048,15x15,1,18,2,Static,WON,-,False
3049,16x16,1,18,2,Static,WON,-,False
3050,17x17,1,18,2,Static,WON,-,False
3051,18x18,1,18,2,Static,WON,-,False
3052,19x19,1,18,2,Static,WON,-,False
3053,6x6,1,18,2,Static,LOST,PIT,False
3054,7x7,1,18,2,Static,WON,-,False
3055,8x8,1,18,2,Static,LOST,PIT,False
3056,9x9,1,18,2,Static,LOST,PIT,True
3057,10x10,1,18,2,Static,WON,-,False
3058,11x11,1,18,2,Static,WON,-,False
3059,12x12,1,18,2,Static,WON,-,False
3060,13x13,1,18,2,Static,WON,-,False
3061,14x14,1,18,2,Static,LOST,PIT,False
3062,15x15,1,18,2,Static,WON,-,False
3063,16x16,1,18,2,Static,LOST,PIT,False
3064,17x17,1,18,2,Static,LOST,PIT,False
3065,18x18,1,18,2,Static,LOST,PIT,False
3066,19x19,1,18,2,Static,WON,-,False
3067,6x6,2,18,2,Static,LOST,PIT,False
3068,7x7,2,18,2,Static,LOST,PIT,True
3069,8x8,2,18,2,Static,WON,-,False
3070,9x9,2,18,2,Static,WON,-,False
3071,10x10,2,18,2,Static,WON,-,False
3072,11x11,2,18,2,Static,WON,-,False
3073,12x12,2,18,2,Static,WON,-,False
3074,13x13,2,18,2,Static,WON,-,False
3075,14x14,2,18,2,Static,WON,-,False
3076,15x15,2,18,2,Static,WON,-,False
3077,16x16,2,18,2,Static,LOST,PIT,False
3078,17x17,2,18,2,Static,WON,-,False
3079,18x18,2,18,2,Static,WON,-,False
3080,19x19,2,18,2,Static,LOST,PIT,False
3081,6x6,2,18,2,Static,LOST,PIT,True
3082,7x7,2,18,2,Static,LOST,PIT,True
3083,8x8,2,18,2,Static,WON,-,False
3084,9x9,2,18,2,Static,LOST,PIT,False
3085,10x10,2,18,2,Static,WON,-,False
3086,11x11,2,18,2,Static,LOST,PIT,False
3087,12x12,2,18,2,Static,WON,-,False
3088,13x13,2,18,2,Static,WON,-,False
3089,14x14,2,18,2,Static,LOST,PIT,False
3090,15x15,2,18,2,Static,WON,-,False
3091,16x16,2,18,2,Static,LOST,PIT,False
3092,17x17,2,18,2,Static,WON,-,False
3093,18x18,2,18,2,Static,WON,-,False
3094,19x19,2,18,2,Static,WON,-,False
3095,6x6,2,18,2,Static,LOST,PIT,True
3096,7x7,2,18,2,Static,LOST,PIT,True
3097,8x8,2,18,2,Static,LOST,PIT,False
3098,9x9,2,18,2,Static,WON,-,False
3099,10x10,2,18,2,Static,LOST,PIT,False
3100,11x11,2,18,2,Static,WON,-,False
3101,12x12,2,18,2,Static,WON,-,False
3102,13x13,2,18,2,Static,LOST,PIT,False
3103,14x14,2,18,2,Static,WON,-,False
3104,15x15,2,18,2,Static,LOST,PIT,False
3105,16x16,2,18,2,Static,WON,-,False
3106,17x17,2,18,2,Static,WON,-,False
3107,18x18,2,18,2,Static,WON,-,False
3108,19x19,2,18,2,Static,WON,-,False
3109,6x6,1,19,2,Static,LOST,PIT,True
3110,7x7,1,19,2,Static,WON,-,False
3111,8x8,1,19,2,Static,LOST,PIT,True
3112,9x9,1,19,2,Static,WON,-,False
3113,10x10,1,19,2,Static,LOST,PIT,False
3114,11x11,1,19,2,Static,LOST,PIT,False
3115,12x12,1,19,2,Static,WON,-,False
3116,13x13,1,19,2,Static,WON,-,False
3117,14x14,1,19,2,Static,WON,-,False
3118,15x15,1,19,2,Static,WON,-,False
3119,16x16,1,19,2,Static,WON,-,False
3120,17x17,1,19,2,Static,WON,-,False
3121,18x18,1,19,2,Static,WON,-,False
3122,19x19,1,19,2,Static,WON,-,False
3123,6x6,1,19,2,Static,LOST,PIT,True
3124,7x7,1,19,2,Static,LOST,PIT,True
3125,8x8,1,19,2,Static,WON,-,False
3126,9x9,1,19,2,Static,LOST,PIT,True
3127,10x10,1,19,2,Static,LOST,PIT,True
3128,11x11,1,19,2,Static,WON,-,False
3129,12x12,1,19,2,Static,WON,-,False
3130,13x13,1,19,2,Static,LOST,PIT,False
3131,14x14,1,19,2,Static,LOST,PIT,False
3132,15x15,1,19,2,Static,WON,-,False
3133,16x16,1,19,2,Static,WON,-,False
3134,17x17,1,19,2,Static,WON,-,False
3135,18x18,1,19,2,Static,WON,-,False
3136,19x19,1,19,2,Static,WON,-,False
3137,6x6,1,19,2,Static,LOST,WUMPUS,True
3138,7x7,1,19,2,Static,LOST,PIT,True
3139,8x8,1,19,2,Static,WON,-,False
3140,9x9,1,19,2,Static,LOST,PIT,True
3141,10x10,1,19,2,Static,WON,-,False
3142,11x11,1,19,2,Static,WON,-,False
3143,12x12,1,19,2,Static,WON,-,False
3144,13x13,1,19,2,Static,WON,-,False
3145,14x14,1,19,2,Static,LOST,PIT,False
3146,15x15,1,19,2,Static,LOST,PIT,False
3147,16x16,1,19,2,Static,WON,-,False
3148,17x17,1,19,2,Static,WON,-,False
3149,18x18,1,19,2,Static,WON,-,False
3150,19x19,1,19,2,Static,LOST,WUMPUS,False
3151,6x6,2,19,2,Static,LOST,PIT,True
3152,7x7,2,19,2,Static,LOST,PIT,True
3153,8x8,2,19,2,Static,WON,-,False
3154,9x9,2,19,2,Static,LOST,PIT,False
3155,10x10,2,19,2,Static,WON,-,False
3156,11x11,2,19,2,Static,WON,-,False
3157,12x12,2,19,2,Static,LOST,PIT,False
3158,13x13,2,19,2,Static,LOST,PIT,False
3159,14x14,2,19,2,Static,LOST,PIT,False
3160,15x15,2,19,2,Static,WON,-,False
3161,16x16,2,19,2,Static,LOST,PIT,False
3162,17x17,2,19,2,Static,WON,-,False
3163,18x18,2,19,2,Static,LOST,PIT,False
3164,19x19,2,19,2,Static,LOST,PIT,False
3165,6x6,2,19,2,Static,LOST,PIT,True
3166,7x7,2,19,2,Static,WON,-,False
3167,8x8,2,19,2,Static,WON,-,False
3168,9x9,2,19,2,Static,WON,-,False
3169,10x10,2,19,2,Static,WON,-,False
3170,11x11,2,19,2,Static,LOST,PIT,False
3171,12x12,2,19,2,Static,WON,-,False
3172,13x13,2,19,2,Static,WON,-,False
3173,14x14,2,19,2,Static,WON,-,False
3174,15x15,2,19,2,Static,LOST,PIT,False
3175,16x16,2,19,2,Static,WON,-,False
3176,17x17,2,19,2,Static,WON,-,False
3177,18x18,2,19,2,Static,WON,-,False
3178,19x19,2,19,2,Static,WON,-,False
3179,6x6,2,19,2,Static,WON,-,False
3180,7x7,2,19,2,Static,LOST,PIT,True
3181,8x8,2,19,2,Static,WON,-,False
3182,9x9,2,19,2,Static,WON,-,False
3183,10x10,2,19,2,Static,WON,-,False
3184,11x11,2,19,2,Static,LOST,PIT,False
3185,12x12,2,19,2,Static,WON,-,False
3186,13x13,2,19,2,Static,WON,-,False
3187,14x14,2,19,2,Static,WON,-,False
3188,15x15,2,19,2,Static,LOST,PIT,False
3189,16x16,2,19,2,Static,WON,-,False
3190,17x17,2,19,2,Static,WON,-,False
3191,18x18,2,19,2,Static,WON,-,False
3192,19x19,2,19,2,Static,WON,-,False
3193,6x6,1,1,3,Static,WON,-,False
3194,7x7,1,1,3,Static,WON,-,False
3195,8x8,1,1,3,Static,WON,-,False
3196,9x9,1,1,3,Static,WON,-,False
3197,10x10,1,1,3,Static,WON,-,False
3198,11x11,1,1,3,Static,WON,-,False
3199,12x12,1,1,3,Static,WON,-,False
3200,13x13,1,1,3,Static,WON,-,False
3201,14x14,1,1,3,Static,WON,-,False
3202,15x15,1,1,3,Static,WON,-,False
3203,16x16,1,1,3,Static,WON,-,False
3204,17x17,1,1,3,Static,WON,-,False
3205,18x18,1,1,3,Static,WON,-,False
3206,19x19,1,1,3,Static,WON,-,False
3207,6x6,1,1,3,Static,WON,-,False
3208,7x7,1,1,3,Static,WON,-,False
3209,8x8,1,1,3,Static,WON,-,False
3210,9x9,1,1,3,Static,WON,-,False
3211,10x10,1,1,3,Static,WON,-,False
3212,11x11,1,1,3,Static,WON,-,False
3213,12x12,1,1,3,Static,WON,-,False
3214,13x13,1,1,3,Static,WON,-,False
3215,14x14,1,1,3,Static,WON,-,False
3216,15x15,1,1,3,Static,WON,-,False
3217,16x16,1,1,3,Static,WON,-,False
3218,17x17,1,1,3,Static,WON,-,False
3219,18x18,1,1,3,Static,WON,-,False
3220,19x19,1,1,3,Static,WON,-,False
3221,6x6,1,1,3,Static,WON,-,False
3222,7x7,1,1,3,Static,WON,-,False
3223,8x8,1,1,3,Static,WON,-,False
3224,9x9,1,1,3,Static,WON,-,False
3225,10x10,1,1,3,Static,LOST,WUMPUS,False
3226,11x11,1,1,3,Static,WON,-,False
3227,12x12,1,1,3,Static,WON,-,False
3228,13x13,1,1,3,Static,WON,-,False
3229,14x14,1,1,3,Static,WON,-,False
3230,15x15,1,1,3,Static,WON,-,False
3231,16x16,1,1,3,Static,WON,-,False
3232,17x17,1,1,3,Static,WON,-,False
3233,18x18,1,1,3,Static,WON,-,False
3234,19x19,1,1,3,Static,WON,-,False
3235,6x6,2,1,3,Static,WON,-,False
3236,7x7,2,1,3,Static,WON,-,False
3237,8x8,2,1,3,Static,WON,-,False
3238,9x9,2,1,3,Static,LOST,WUMPUS,False
3239,10x10,2,1,3,Static,WON,-,False
3240,11x11,2,1,3,Static,WON,-,False
3241,12x12,2,1,3,Static,WON,-,False
3242,13x13,2,1,3,Static,WON,-,False
3243,14x14,2,1,3,Static,WON,-,False
3244,15x15,2,1,3,Static,WON,-,False
3245,16x16,2,1,3,Static,WON,-,False
3246,17x17,2,1,3,Static,LOST,PIT,False
3247,18x18,2,1,3,Static,WON,-,False
3248,19x19,2,1,3,Static,WON,-,False
3249,6x6,2,1,3,Static,WON,-,False
3250,7x7,2,1,3,Static,WON,-,False
3251,8x8,2,1,3,Static,WON,-,False
3252,9x9,2,1,3,Static,LOST,WUMPUS,False
3253,10x10,2,1,3,Static,WON,-,False
3254,11x11,2,1,3,Static,WON,-,False
3255,12x12,2,1,3,Static,WON,-,False
3256,13x13,2,1,3,Static,LOST,PIT,False
3257,14x14,2,1,3,Static,WON,-,False
3258,15x15,2,1,3,Static,WON,-,False
3259,16x16,2,1,3,Static,WON,-,False
3260,17x17,2,1,3,Static,WON,-,False
3261,18x18,2,1,3,Static,WON,-,False
3262,19x19,2,1,3,Static,WON,-,False
3263,6x6,2,1,3,Static,WON,-,False
3264,7x7,2,1,3,Static,WON,-,False
3265,8x8,2,1,3,Static,WON,-,False
3266,9x9,2,1,3,Static,WON,-,False
3267,10x10,2,1,3,Static,LOST,PIT,False
3268,11x11,2,1,3,Static,WON,-,False
3269,12x12,2,1,3,Static,WON,-,False
3270,13x13,2,1,3,Static,WON,-,False
3271,14x14,2,1,3,Static,WON,-,False
3272,15x15,2,1,3,Static,WON,-,False
3273,16x16,2,1,3,Static,WON,-,False
3274,17x17,2,1,3,Static,WON,-,False
3275,18x18,2,1,3,Static,WON,-,False
3276,19x19,2,1,3,Static,WON,-,False
3277,6x6,1,2,3,Static,WON,-,False
3278,7x7,1,2,3,Static,WON,-,False
3279,8x8,1,2,3,Static,WON,-,False
3280,9x9,1,2,3,Static,LOST,WUMPUS,False
3281,10x10,1,2,3,Static,WON,-,False
3282,11x11,1,2,3,Static,WON,-,False
3283,12x12,1,2,3,Static,WON,-,False
3284,13x13,1,2,3,Static,WON,-,False
3285,14x14,1,2,3,Static,WON,-,False
3286,15x15,1,2,3,Static,WON,-,False
3287,16x16,1,2,3,Static,WON,-,False
3288,17x17,1,2,3,Static,WON,-,False
3289,18x18,1,2,3,Static,LOST,PIT,False
3290,19x19,1,2,3,Static,WON,-,False
3291,6x6,1,2,3,Static,WON,-,False
3292,7x7,1,2,3,Static,LOST,WUMPUS,False
3293,8x8,1,2,3,Static,WON,-,False
3294,9x9,1,2,3,Static,WON,-,False
3295,10x10,1,2,3,Static,WON,-,False
3296,11x11,1,2,3,Static,WON,-,False
3297,12x12,1,2,3,Static,WON,-,False
3298,13x13,1,2,3,Static,WON,-,False
3299,14x14,1,2,3,Static,WON,-,False
3300,15x15,1,2,3,Static,WON,-,False
3301,16x16,1,2,3,Static,WON,-,False
3302,17x17,1,2,3,Static,WON,-,False
3303,18x18,1,2,3,Static,WON,-,False
3304,19x19,1,2,3,Static,WON,-,False
3305,6x6,1,2,3,Static,WON,-,False
3306,7x7,1,2,3,Static,WON,-,False
3307,8x8,1,2,3,Static,WON,-,False
3308,9x9,1,2,3,Static,WON,-,False
3309,10x10,1,2,3,Static,WON,-,False
3310,11x11,1,2,3,Static,WON,-,False
3311,12x12,1,2,3,Static,WON,-,False
3312,13x13,1,2,3,Static,WON,-,False
3313,14x14,1,2,3,Static,WON,-,False
3314,15x15,1,2,3,Static,WON,-,False
3315,16x16,1,2,3,Static,WON,-,False
3316,17x17,1,2,3,Static,WON,-,False
3317,18x18,1,2,3,Static,WON,-,False
3318,19x19,1,2,3,Static,WON,-,False
3319,6x6,2,2,3,Static,WON,-,False
3320,7x7,2,2,3,Static,WON,-,False
3321,8x8,2,2,3,Static,LOST,WUMPUS,False
3322,9x9,2,2,3,Static,WON,-,False
3323,10x10,2,2,3,Static,WON,-,False
3324,11x11,2,2,3,Static,WON,-,False
3325,12x12,2,2,3,Static,WON,-,False
3326,13x13,2,2,3,Static,WON,-,False
3327,14x14,2,2,3,Static,WON,-,False
3328,15x15,2,2,3,Static,WON,-,False
3329,16x16,2,2,3,Static,WON,-,False
3330,17x17,2,2,3,Static,LOST,PIT,False
3331,18x18,2,2,3,Static,WON,-,False
3332,19x19,2,2,3,Static,WON,-,False
3333,6x6,2,2,3,Static,LOST,PIT,False
3334,7x7,2,2,3,Static,WON,-,False
3335,8x8,2,2,3,Static,WON,-,False
3336,9x9,2,2,3,Static,WON,-,False
3337,10x10,2,2,3,Static,WON,-,False
3338,11x11,2,2,3,Static,WON,-,False
3339,12x12,2,2,3,Static,WON,-,False
3340,13x13,2,2,3,Static,WON,-,False
3341,14x14,2,2,3,Static,WON,-,False
3342,15x15,2,2,3,Static,WON,-,False
3343,16x16,2,2,3,Static,WON,-,False
3344,17x17,2,2,3,Static,WON,-,False
3345,18x18,2,2,3,Static,WON,-,False
3346,19x19,2,2,3,Static,WON,-,False
3347,6x6,2,2,3,Static,WON,-,False
3348,7x7,2,2,3,Static,WON,-,False
3349,8x8,2,2,3,Static,WON,-,False
3350,9x9,2,2,3,Static,WON,-,False
3351,10x10,2,2,3,Static,WON,-,False
3352,11x11,2,2,3,Static,WON,-,False
3353,12x12,2,2,3,Static,WON,-,False
3354,13x13,2,2,3,Static,WON,-,False
3355,14x14,2,2,3,Static,WON,-,False
3356,15x15,2,2,3,Static,WON,-,False
3357,16x16,2,2,3,Static,WON,-,False
3358,17x17,2,2,3,Static,WON,-,False
3359,18x18,2,2,3,Static,LOST,PIT,False
3360,19x19,2,2,3,Static,WON,-,False
3361,6x6,1,3,3,Static,WON,-,False
3362,7x7,1,3,3,Static,WON,-,False
3363,8x8,1,3,3,Static,WON,-,False
3364,9x9,1,3,3,Static,WON,-,False
3365,10x10,1,3,3,Static,WON,-,False
3366,11x11,1,3,3,Static,WON,-,False
3367,12x12,1,3,3,Static,WON,-,False
3368,13x13,1,3,3,Static,WON,-,False
3369,14x14,1,3,3,Static,WON,-,False
3370,15x15,1,3,3,Static,WON,-,False
3371,16x16,1,3,3,Static,WON,-,False
3372,17x17,1,3,3,Static,WON,-,False
3373,18x18,1,3,3,Static,WON,-,False
3374,19x19,1,3,3,Static,WON,-,False
3375,6x6,1,3,3,Static,WON,-,False
3376,7x7,1,3,3,Static,WON,-,False
3377,8x8,1,3,3,Static,WON,-,False
3378,9x9,1,3,3,Static,WON,-,False
3379,10x10,1,3,3,Static,WON,-,False
3380,11x11,1,3,3,Static,WON,-,False
3381,12x12,1,3,3,Static,WON,-,False
3382,13x13,1,3,3,Static,WON,-,False
3383,14x14,1,3,3,Static,WON,-,False
3384,15x15,1,3,3,Static,WON,-,False
3385,16x16,1,3,3,Static,WON,-,False
3386,17x17,1,3,3,Static,WON,-,False
3387,18x18,1,3,3,Static,WON,-,False
3388,19x19,1,3,3,Static,WON,-,False
3389,6x6,1,3,3,Static,WON,-,False
3390,7x7,1,3,3,Static,LOST,PIT,False
3391,8x8,1,3,3,Static,WON,-,False
3392,9x9,1,3,3,Static,WON,-,False
3393,10x10,1,3,3,Static,WON,-,False
3394,11x11,1,3,3,Static,WON,-,False
3395,12x12,1,3,3,Static,WON,-,False
3396,13x13,1,3,3,Static,WON,-,False
3397,14x14,1,3,3,Static,WON,-,False
3398,15x15,1,3,3,Static,WON,-,False
3399,16x16,1,3,3,Static,WON,-,False
3400,17x17,1,3,3,Static,WON,-,False
3401,18x18,1,3,3,Static,WON,-,False
3402,19x19,1,3,3,Static,WON,-,False
3403,6x6,2,3,3,Static,WON,-,False
3404,7x7,2,3,3,Static,WON,-,False
3405,8x8,2,3,3,Static,WON,-,False
3406,9x9,2,3,3,Static,WON,-,False
3407,10x10,2,3,3,Static,WON,-,False
3408,11x11,2,3,3,Static,WON,-,False
3409,12x12,2,3,3,Static,WON,-,False
3410,13x13,2,3,3,Static,WON,-,False
3411,14x14,2,3,3,Static,WON,-,False
3412,15x15,2,3,3,Static,WON,-,False
3413,16x16,2,3,3,Static,WON,-,False
3414,17x17,2,3,3,Static,LOST,PIT,False
3415,18x18,2,3,3,Static,WON,-,False
3416,19x19,2,3,3,Static,WON,-,False
3417,6x6,2,3,3,Static,WON,-,False
3418,7x7,2,3,3,Static,WON,-,False
3419,8x8,2,3,3,Static,WON,-,False
3420,9x9,2,3,3,Static,WON,-,False
3421,10x10,2,3,3,Static,WON,-,False
3422,11x11,2,3,3,Static,WON,-,False
3423,12x12,2,3,3,Static,WON,-,False
3424,13x13,2,3,3,Static,WON,-,False
3425,14x14,2,3,3,Static,WON,-,False
3426,15x15,2,3,3,Static,WON,-,False
3427,16x16,2,3,3,Static,WON,-,False
3428,17x17,2,3,3,Static,LOST,PIT,False
3429,18x18,2,3,3,Static,WON,-,False
3430,19x19,2,3,3,Static,WON,-,False
3431,6x6,2,3,3,Static,LOST,PIT,False
3432,7x7,2,3,3,Static,WON,-,False
3433,8x8,2,3,3,Static,WON,-,False
3434,9x9,2,3,3,Static,WON,-,False
3435,10x10,2,3,3,Static,WON,-,False
3436,11x11,2,3,3,Static,WON,-,False
3437,12x12,2,3,3,Static,WON,-,False
3438,13x13,2,3,3,Static,WON,-,False
3439,14x14,2,3,3,Static,WON,-,False
3440,15x15,2,3,3,Static,WON,-,False
3441,16x16,2,3,3,Static,WON,-,False
3442,17x17,2,3,3,Static,LOST,PIT,False
3443,18x18,2,3,3,Static,WON,-,False
3444,19x19,2,3,3,Static,WON,-,False
3445,6x6,1,4,3,Static,WON,-,False
3446,7x7,1,4,3,Static,WON,-,False
3447,8x8,1,4,3,Static,WON,-,False
3448,9x9,1,4,3,Static,WON,-,False
3449,10x10,1,4,3,Static,WON,-,False
3450,11x11,1,4,3,Static,WON,-,False
3451,12x12,1,4,3,Static,WON,-,False
3452,13x13,1,4,3,Static,WON,-,False
3453,14x14,1,4,3,Static,WON,-,False
3454,15x15,1,4,3,Static,WON,-,False
3455,16x16,1,4,3,Static,WON,-,False
3456,17x17,1,4,3,Static,LOST,PIT,False
3457,18x18,1,4,3,Static,WON,-,False
3458,19x19,1,4,3,Static,WON,-,False
3459,6x6,1,4,3,Static,LOST,PIT,False
3460,7x7,1,4,3,Static,WON,-,False
3461,8x8,1,4,3,Static,WON,-,False
3462,9x9,1,4,3,Static,WON,-,False
3463,10x10,1,4,3,Static,LOST,PIT,False
3464,11x11,1,4,3,Static,WON,-,False
3465,12x12,1,4,3,Static,WON,-,False
3466,13x13,1,4,3,Static,WON,-,False
3467,14x14,1,4,3,Static,WON,-,False
3468,15x15,1,4,3,Static,WON,-,False
3469,16x16,1,4,3,Static,WON,-,False
3470,17x17,1,4,3,Static,WON,-,False
3471,18x18,1,4,3,Static,WON,-,False
